Date (GMT+2),Ø
,Speed (m/s)
2022-04-19T11:00+02:00,3.3
2022-04-19T12:00+02:00,3.9
2022-04-19T13:00+02:00,4.3
2022-04-19T14:00+02:00,4.5
2022-04-19T15:00+02:00,4.6
2022-04-19T16:00+02:00,4.8
2022-04-19T17:00+02:00,4.9
2022-04-19T18:00+02:00,4.9
2022-04-19T19:00+02:00,4.8
2022-04-19T20:00+02:00,4.4
2022-04-19T21:00+02:00,3.8
2022-04-19T22:00+02:00,3.4
2022-04-19T23:00+02:00,3.3
2022-04-20T00:00+02:00,3.1
2022-04-20T01:00+02:00,2.9
2022-04-20T02:00+02:00,2.7
2022-04-20T03:00+02:00,2.5
2022-04-20T04:00+02:00,2.5
2022-04-20T05:00+02:00,2.4
2022-04-20T06:00+02:00,2.4
2022-04-20T07:00+02:00,2.3
2022-04-20T08:00+02:00,2.4
2022-04-20T09:00+02:00,2.8
2022-04-20T10:00+02:00,3.3
2022-04-20T11:00+02:00,3.9
2022-04-20T12:00+02:00,4.3
2022-04-20T13:00+02:00,4.3
2022-04-20T14:00+02:00,4.4
2022-04-20T15:00+02:00,4.4
2022-04-20T16:00+02:00,4.5
2022-04-20T17:00+02:00,4.6
2022-04-20T18:00+02:00,4.6
2022-04-20T19:00+02:00,4.4
2022-04-20T20:00+02:00,4
2022-04-20T21:00+02:00,3.4
2022-04-20T22:00+02:00,3.1
2022-04-20T23:00+02:00,3
2022-04-21T00:00+02:00,2.9
2022-04-21T01:00+02:00,2.8
2022-04-21T02:00+02:00,2.6
2022-04-21T03:00+02:00,2.5
2022-04-21T04:00+02:00,2.5
2022-04-21T05:00+02:00,2.4
2022-04-21T06:00+02:00,2.4
2022-04-21T07:00+02:00,2.4
2022-04-21T08:00+02:00,2.4
2022-04-21T09:00+02:00,2.8
2022-04-21T10:00+02:00,3.3
2022-04-21T11:00+02:00,3.6
2022-04-21T12:00+02:00,3.8
2022-04-21T13:00+02:00,4
2022-04-21T14:00+02:00,4.1
2022-04-21T15:00+02:00,4.4
2022-04-21T16:00+02:00,4.6
2022-04-21T17:00+02:00,4.7
2022-04-21T18:00+02:00,4.8
2022-04-21T19:00+02:00,4.8
2022-04-21T20:00+02:00,4.5
2022-04-21T21:00+02:00,4.1
2022-04-21T22:00+02:00,4
2022-04-21T23:00+02:00,3.9
2022-04-22T00:00+02:00,3.8
2022-04-22T01:00+02:00,3.7
2022-04-22T02:00+02:00,3.7
2022-04-22T03:00+02:00,3.7
